Voltage_Charge_Peaks_Cycle_1,dQdV_Charge_Peaks_Cycle_1,Voltage_DisCharge_Peaks_Cycle_1,dQdV_DisCharge_Peaks_Cycle_1,Overvoltage_Peaks_Cycle_1,Voltage_Charge_Peaks_Cycle_2,dQdV_Charge_Peaks_Cycle_2,Voltage_DisCharge_Peaks_Cycle_2,dQdV_DisCharge_Peaks_Cycle_2,Overvoltage_Peaks_Cycle_2,Voltage_Charge_Peaks_Cycle_3,dQdV_Charge_Peaks_Cycle_3,Voltage_DisCharge_Peaks_Cycle_3,dQdV_DisCharge_Peaks_Cycle_3,Overvoltage_Peaks_Cycle_3,Voltage_Charge_Peaks_Cycle_4,dQdV_Charge_Peaks_Cycle_4,Voltage_DisCharge_Peaks_Cycle_4,dQdV_DisCharge_Peaks_Cycle_4,Overvoltage_Peaks_Cycle_4
3.685045150501672,7962.293979145519,3.3976799331103678,-3271.615686753346,0.2873652173913044,3.5241899665551837,5169.811927039113,3.39832508361204,-3289.6906419180314,0.12586488294314346,3.5229227424749165,5142.703187867544,3.3984896321070233,-3309.4703213072453,0.12443311036789328,3.5218531772575252,5187.391849338059,3.403820066889632,-3342.7254794297464,0.1180331103678931
3.8043628762541806,3187.8742011435397,3.5620177257525083,-6681.505586421712,0.24234515050167227,3.672819397993311,7522.899536905899,3.5626528428093645,-6712.087760003412,0.11016655518394636,3.670605016722408,7646.386258124405,3.562847491638796,-6733.603565105797,0.10775752508361203,3.6713591973244144,7536.287871839504,3.562796321070234,-6713.426067150582,0.10856287625418037
