Cycle ID,Peak Label,Charge Voltage,Discharge Voltage,Overvoltage
14,"('3-Main Nickel reaction', 'lightgreen')",3.673438356711357,3.556225434765249,0.11721292194610777
15,"('2-Early-stage Nickel redox', 'lightblue')",3.5232718165059387,3.399758081238073,0.12351373526786569
15,"('3-Main Nickel reaction', 'lightgreen')",3.6102291780208016,3.5571367244694456,0.053092453551355945
15,"('3-Main Nickel reaction', 'lightgreen')",3.6102291780208016,3.729275769818624,-0.11904659179782229
15,"('3-Main Nickel reaction', 'lightgreen')",3.6724535456996312,3.5571367244694456,0.1153168212301856
15,"('3-Main Nickel reaction', 'lightgreen')",3.6724535456996312,3.729275769818624,-0.056822224118992626
15,"('3-Main Nickel reaction', 'lightgreen')",3.657167458044006,3.5571367244694456,0.1000307335745605
15,"('3-Main Nickel reaction', 'lightgreen')",3.657167458044006,3.729275769818624,-0.07210831177461774
16,"('2-Early-stage Nickel redox', 'lightblue')",3.524229272373471,3.399805778635366,0.1244234937381048
16,"('2-Early-stage Nickel redox', 'lightblue')",3.524229272373471,3.4001425851843226,0.12408668718914839
16,"('3-Main Nickel reaction', 'lightgreen')",3.610736494480653,3.554945392027181,0.055791102453472075
16,"('3-Main Nickel reaction', 'lightgreen')",3.670938596425775,3.554945392027181,0.11599320439859406
16,"('3-Main Nickel reaction', 'lightgreen')",3.6711264906102996,3.554945392027181,0.11618109858311865
17,"('2-Early-stage Nickel redox', 'lightblue')",3.5244242553607514,3.399882125690331,0.12454212967042055
17,"('3-Main Nickel reaction', 'lightgreen')",3.584807198837225,3.555498655710351,0.02930854312687403
17,"('3-Main Nickel reaction', 'lightgreen')",3.6114534548425334,3.555498655710351,0.05595479913218249
17,"('3-Main Nickel reaction', 'lightgreen')",3.6712453156951903,3.555498655710351,0.11574665998483935
18,"('2-Early-stage Nickel redox', 'lightblue')",3.5245471274331392,3.39906225186861,0.12548487556452903
18,"('3-Main Nickel reaction', 'lightgreen')",3.610624133792501,3.555711329008325,0.05491280478417604
18,"('3-Main Nickel reaction', 'lightgreen')",3.6721069839815472,3.555711329008325,0.11639565497322213
18,"('3-Main Nickel reaction', 'lightgreen')",3.5542712696012098,3.555711329008325,-0.001440059407115335
19,"('2-Early-stage Nickel redox', 'lightblue')",3.524501467731936,3.398906650247168,0.1255948174847683
19,"('3-Main Nickel reaction', 'lightgreen')",3.611294878028622,3.555222171549366,0.056072706479255885
19,"('3-Main Nickel reaction', 'lightgreen')",3.611294878028622,3.7346383461758084,-0.12334346814718655
19,"('3-Main Nickel reaction', 'lightgreen')",3.671948421655598,3.555222171549366,0.11672625010623205
19,"('3-Main Nickel reaction', 'lightgreen')",3.671948421655598,3.7346383461758084,-0.06268992452021038
20,"('2-Early-stage Nickel redox', 'lightblue')",3.5251747293588416,3.3988222860041417,0.12635244335469986
20,"('3-Main Nickel reaction', 'lightgreen')",3.583556679561302,3.5548055751913603,0.02875110436994177
20,"('3-Main Nickel reaction', 'lightgreen')",3.583556679561302,3.7350780179057455,-0.15152133834444337
20,"('3-Main Nickel reaction', 'lightgreen')",3.6116891367352637,3.5548055751913603,0.056883561543903394
20,"('3-Main Nickel reaction', 'lightgreen')",3.6116891367352637,3.7350780179057455,-0.12338888117048175
20,"('3-Main Nickel reaction', 'lightgreen')",3.672741415328157,3.5548055751913603,0.1179358401367967
20,"('3-Main Nickel reaction', 'lightgreen')",3.672741415328157,3.7350780179057455,-0.06233660257758844
20,"('4-Cobalt redox', 'lightyellow')",3.814047278235099,3.8099441137451975,0.004103164489901445
21,"('2-Early-stage Nickel redox', 'lightblue')",3.5254015054547256,3.3989257253538367,0.1264757801008889
21,"('3-Main Nickel reaction', 'lightgreen')",3.583314659197937,3.5544869676474433,0.028827691550493473
21,"('3-Main Nickel reaction', 'lightgreen')",3.583314659197937,3.7340481830376215,-0.15073352383968475
21,"('3-Main Nickel reaction', 'lightgreen')",3.612119875091991,3.5544869676474433,0.057632907444547854
21,"('3-Main Nickel reaction', 'lightgreen')",3.612119875091991,3.7340481830376215,-0.12192830794563037
21,"('3-Main Nickel reaction', 'lightgreen')",3.672629889029208,3.5544869676474433,0.11814292138176485
21,"('3-Main Nickel reaction', 'lightgreen')",3.672629889029208,3.7340481830376215,-0.061418294008413366
22,"('2-Early-stage Nickel redox', 'lightblue')",3.5250904234594733,3.3978092297636673,0.12728119369580604
22,"('3-Main Nickel reaction', 'lightgreen')",3.5842452173052384,3.5587311516959184,0.025514065609320014
22,"('3-Main Nickel reaction', 'lightgreen')",3.5842452173052384,3.7327806877100254,-0.14853547040478698
22,"('3-Main Nickel reaction', 'lightgreen')",3.612635145941753,3.5587311516959184,0.053903994245834586
22,"('3-Main Nickel reaction', 'lightgreen')",3.612635145941753,3.7327806877100254,-0.12014554176827241
22,"('3-Main Nickel reaction', 'lightgreen')",3.673197460373137,3.5587311516959184,0.11446630867721863
22,"('3-Main Nickel reaction', 'lightgreen')",3.673197460373137,3.7327806877100254,-0.05958322733688837
23,"('2-Early-stage Nickel redox', 'lightblue')",3.525464891805883,3.3984591523869843,0.1270057394188986
23,"('3-Main Nickel reaction', 'lightgreen')",3.6127596699954316,3.5543092472698836,0.05845042272554801
23,"('3-Main Nickel reaction', 'lightgreen')",3.6127596699954316,3.728461518560127,-0.11570184856469545
23,"('3-Main Nickel reaction', 'lightgreen')",3.6753582370488234,3.5543092472698836,0.12104898977893974
23,"('3-Main Nickel reaction', 'lightgreen')",3.6753582370488234,3.728461518560127,-0.053103281511303724
23,"('3-Main Nickel reaction', 'lightgreen')",3.6737998021949747,3.5543092472698836,0.11949055492509109
23,"('3-Main Nickel reaction', 'lightgreen')",3.6737998021949747,3.728461518560127,-0.05466171636515238
24,"('2-Early-stage Nickel redox', 'lightblue')",3.5253023465844353,3.3985715807638894,0.12673076582054588
24,"('3-Main Nickel reaction', 'lightgreen')",3.689834357642564,3.5543212782307205,0.13551307941184332
24,"('3-Main Nickel reaction', 'lightgreen')",3.689834357642564,3.7444031047945834,-0.05456874715201954
24,"('3-Main Nickel reaction', 'lightgreen')",3.6125729369494555,3.5543212782307205,0.058251658718734944
24,"('3-Main Nickel reaction', 'lightgreen')",3.6125729369494555,3.7444031047945834,-0.1318301678451279
24,"('3-Main Nickel reaction', 'lightgreen')",3.672607777714117,3.5543212782307205,0.11828649948339631
24,"('3-Main Nickel reaction', 'lightgreen')",3.672607777714117,3.7444031047945834,-0.07179532708046654
25,"('2-Early-stage Nickel redox', 'lightblue')",3.525018558750612,3.399501442709014,0.125517116041598
25,"('3-Main Nickel reaction', 'lightgreen')",3.5808694098500444,3.5550630066652484,0.02580640318479599
25,"('3-Main Nickel reaction', 'lightgreen')",3.5808694098500444,3.735152775142011,-0.1542833652919664
25,"('3-Main Nickel reaction', 'lightgreen')",3.611043711873512,3.5550630066652484,0.055980705208263704
25,"('3-Main Nickel reaction', 'lightgreen')",3.611043711873512,3.735152775142011,-0.12410906326849869
25,"('3-Main Nickel reaction', 'lightgreen')",3.6716562830354973,3.5550630066652484,0.11659327637024886
25,"('3-Main Nickel reaction', 'lightgreen')",3.6716562830354973,3.735152775142011,-0.06349649210651354
26,"('2-Early-stage Nickel redox', 'lightblue')",3.525020883519801,3.3994746008755863,0.12554628264421464
26,"('3-Main Nickel reaction', 'lightgreen')",3.6118657973436097,3.554681193255539,0.05718460408807058
26,"('3-Main Nickel reaction', 'lightgreen')",3.6118657973436097,3.733408687250806,-0.1215428899071962
26,"('3-Main Nickel reaction', 'lightgreen')",3.671688829549804,3.554681193255539,0.11700763629426492
26,"('3-Main Nickel reaction', 'lightgreen')",3.671688829549804,3.733408687250806,-0.06171985770100186
27,"('2-Early-stage Nickel redox', 'lightblue')",3.525040483417681,3.39007998932306,0.1349604940946212
27,"('2-Early-stage Nickel redox', 'lightblue')",3.525040483417681,3.5466090194752082,-0.021568536057527066
27,"('2-Early-stage Nickel redox', 'lightblue')",3.525040483417681,3.545407019601935,-0.02036653618425399
27,"('3-Main Nickel reaction', 'lightgreen')",3.6484184970653684,3.7247726315016374,-0.07635413443626904
27,"('3-Main Nickel reaction', 'lightgreen')",3.680208655038574,3.7247726315016374,-0.044563976463063426
27,"('3-Main Nickel reaction', 'lightgreen')",3.682170825208167,3.7247726315016374,-0.042601806293470545
27,"('3-Main Nickel reaction', 'lightgreen')",3.692217842710191,3.7247726315016374,-0.032554788791446576
27,"('3-Main Nickel reaction', 'lightgreen')",3.7238458685155598,3.7247726315016374,-0.0009267629860776339
27,"('3-Main Nickel reaction', 'lightgreen')",3.7210616937634233,3.7247726315016374,-0.0037109377382140707
28,"('2-Early-stage Nickel redox', 'lightblue')",3.535982102503752,3.360610001678878,0.1753721008248741
28,"('2-Early-stage Nickel redox', 'lightblue')",3.535982102503752,3.393849482033113,0.14213262047063902
28,"('2-Early-stage Nickel redox', 'lightblue')",3.535982102503752,3.5439952995841413,-0.00801319708038939
28,"('3-Main Nickel reaction', 'lightgreen')",3.6216301599565766,3.735901981191724,-0.11427182123514745
28,"('3-Main Nickel reaction', 'lightgreen')",3.683027556620071,3.735901981191724,-0.052874424571653034
28,"('3-Main Nickel reaction', 'lightgreen')",3.682551968091074,3.735901981191724,-0.05335001310064991
29,"('2-Early-stage Nickel redox', 'lightblue')",3.541448341071152,3.3841366806584823,0.15731166041266986
29,"('2-Early-stage Nickel redox', 'lightblue')",3.541448341071152,3.540800828081733,0.00064751298941923
29,"('3-Main Nickel reaction', 'lightgreen')",3.628909974752902,3.7348225765819207,-0.10591260182901863
29,"('3-Main Nickel reaction', 'lightgreen')",3.6906572854469015,3.7348225765819207,-0.04416529113501921
29,"('3-Main Nickel reaction', 'lightgreen')",3.6912205387571184,3.7348225765819207,-0.04360203782480232
30,"('2-Early-stage Nickel redox', 'lightblue')",3.5416459998507652,3.385446148006012,0.15619985184475338
30,"('2-Early-stage Nickel redox', 'lightblue')",3.5416459998507652,3.542113226877465,-0.000467227026699657
30,"('3-Main Nickel reaction', 'lightgreen')",3.627315403700079,3.7125927944218478,-0.08527739072176876
30,"('3-Main Nickel reaction', 'lightgreen')",3.6889557948810205,3.7125927944218478,-0.023636999540827208
31,"('2-Early-stage Nickel redox', 'lightblue')",3.5395527975421945,3.3871145017184867,0.15243829582370783
31,"('2-Early-stage Nickel redox', 'lightblue')",3.5395527975421945,3.5426749067603005,-0.0031221092181059618
31,"('3-Main Nickel reaction', 'lightgreen')",3.5988802316549524,3.72732023199036,-0.1284400003354076
31,"('3-Main Nickel reaction', 'lightgreen')",3.6273077382766337,3.72732023199036,-0.10001249371372634
31,"('3-Main Nickel reaction', 'lightgreen')",3.686309899434834,3.72732023199036,-0.04101033255552622
32,"('2-Early-stage Nickel redox', 'lightblue')",3.53633000664108,3.3885909592201253,0.14773904742095478
32,"('2-Early-stage Nickel redox', 'lightblue')",3.53633000664108,3.5429590992165867,-0.00662909257550659
32,"('2-Early-stage Nickel redox', 'lightblue')",3.53633000664108,3.5442235778891353,-0.007893571248055231
32,"('3-Main Nickel reaction', 'lightgreen')",3.6222036558973807,3.731844005309297,-0.10964034941191647
32,"('3-Main Nickel reaction', 'lightgreen')",3.681967585379549,3.731844005309297,-0.04987641992974812
32,"('3-Main Nickel reaction', 'lightgreen')",3.6822244444945293,3.731844005309297,-0.049619560814767816
33,"('2-Early-stage Nickel redox', 'lightblue')",3.535854593445464,3.388799262656432,0.1470553307890321
33,"('2-Early-stage Nickel redox', 'lightblue')",3.535854593445464,3.5460159905481556,-0.010161397102691705
33,"('3-Main Nickel reaction', 'lightgreen')",3.5948005816937374,3.7294418901826094,-0.134641308488872
33,"('3-Main Nickel reaction', 'lightgreen')",3.6221117399292835,3.7294418901826094,-0.10733015025332593
33,"('3-Main Nickel reaction', 'lightgreen')",3.6822845482548106,3.7294418901826094,-0.04715734192779886
34,"('2-Early-stage Nickel redox', 'lightblue')",3.53461045552816,3.3894724930993188,0.14513796242884114
34,"('2-Early-stage Nickel redox', 'lightblue')",3.53461045552816,3.546645081197038,-0.012034625668877919
34,"('2-Early-stage Nickel redox', 'lightblue')",3.53461045552816,3.5439909526186884,-0.009380497090528461
34,"('3-Main Nickel reaction', 'lightgreen')",3.620728211958525,3.717399314079871,-0.09667110212134578
34,"('3-Main Nickel reaction', 'lightgreen')",3.6805296530269276,3.717399314079871,-0.036869661052943314
34,"('4-Cobalt redox', 'lightyellow')",3.825584456651111,3.756665242539484,0.06891921411162683
35,"('2-Early-stage Nickel redox', 'lightblue')",3.5329318095022586,3.391412787127467,0.14151902237479153
35,"('2-Early-stage Nickel redox', 'lightblue')",3.5329318095022586,3.547080408401279,-0.014148598899020204
35,"('3-Main Nickel reaction', 'lightgreen')",3.6202503468529255,3.7344813143103863,-0.11423096745746086
35,"('3-Main Nickel reaction', 'lightgreen')",3.6810645479885764,3.7344813143103863,-0.053416766321809916
36,"('2-Early-stage Nickel redox', 'lightblue')",3.5327463734482016,3.391596840501729,0.1411495329464727
36,"('2-Early-stage Nickel redox', 'lightblue')",3.5327463734482016,3.54878966958081,-0.016043296132608464
36,"('3-Main Nickel reaction', 'lightgreen')",3.618278603969863,3.730812061635908,-0.11253345766604506
36,"('3-Main Nickel reaction', 'lightgreen')",3.679726573637021,3.730812061635908,-0.051085487998887125
37,"('2-Early-stage Nickel redox', 'lightblue')",3.5317716341545657,3.386603159459659,0.1451684746949069
37,"('2-Early-stage Nickel redox', 'lightblue')",3.5317716341545657,3.5437564120347385,-0.011984777880172715
37,"('3-Main Nickel reaction', 'lightgreen')",3.618213233847386,3.7233717455285,-0.10515851168111423
37,"('3-Main Nickel reaction', 'lightgreen')",3.6801001781382507,3.7233717455285,-0.04327156739024929
37,"('3-Main Nickel reaction', 'lightgreen')",3.676201952896179,3.7233717455285,-0.047169792632320906
37,"('4-Cobalt redox', 'lightyellow')",3.822416690734792,3.9533764212865323,-0.13095973055174026
38,"('2-Early-stage Nickel redox', 'lightblue')",3.5377716586422916,3.3878100854415067,0.14996157320078485
38,"('2-Early-stage Nickel redox', 'lightblue')",3.5377716586422916,3.542742542493909,-0.004970883851617369
38,"('2-Early-stage Nickel redox', 'lightblue')",3.5377716586422916,3.5432726654137388,-0.005501006771447159
38,"('3-Main Nickel reaction', 'lightgreen')",3.596268022237556,3.7297142514172275,-0.13344622917967142
38,"('3-Main Nickel reaction', 'lightgreen')",3.6242519142715057,3.7297142514172275,-0.10546233714572173
38,"('3-Main Nickel reaction', 'lightgreen')",3.6817085993351544,3.7297142514172275,-0.04800565208207308
39,"('2-Early-stage Nickel redox', 'lightblue')",3.5355415304958644,3.389898657124558,0.14564287337130644
39,"('2-Early-stage Nickel redox', 'lightblue')",3.5355415304958644,3.547571956857412,-0.012030426361547608
39,"('2-Early-stage Nickel redox', 'lightblue')",3.5355415304958644,3.545459563226741,-0.009918032730876547
39,"('3-Main Nickel reaction', 'lightgreen')",3.5938982653988214,3.717687946902683,-0.12378968150386171
39,"('3-Main Nickel reaction', 'lightgreen')",3.621399591401689,3.717687946902683,-0.0962883555009939
39,"('3-Main Nickel reaction', 'lightgreen')",3.681595847151581,3.717687946902683,-0.03609209975110206
39,"('4-Cobalt redox', 'lightyellow')",3.825092834748951,3.7541060342829264,0.07098680046602457
40,"('2-Early-stage Nickel redox', 'lightblue')",3.5343800344410656,3.3911442052972647,0.14323582914380095
40,"('2-Early-stage Nickel redox', 'lightblue')",3.5343800344410656,3.547307299628156,-0.01292726518709042
40,"('3-Main Nickel reaction', 'lightgreen')",3.6196533475586037,3.7351994504991675,-0.11554610294056378
40,"('3-Main Nickel reaction', 'lightgreen')",3.6801752757292348,3.7351994504991675,-0.05502417476993271
41,"('2-Early-stage Nickel redox', 'lightblue')",3.532393346120867,3.393377720121603,0.1390156259992641
41,"('2-Early-stage Nickel redox', 'lightblue')",3.532393346120867,3.5480853164533133,-0.015691970332446292
41,"('3-Main Nickel reaction', 'lightgreen')",3.6186799483788206,3.7292305972175774,-0.11055064883875687
41,"('3-Main Nickel reaction', 'lightgreen')",3.6792065472287154,3.7292305972175774,-0.05002404998886201
42,"('2-Early-stage Nickel redox', 'lightblue')",3.531972885248987,3.393404502187451,0.13856838306153607
42,"('2-Early-stage Nickel redox', 'lightblue')",3.531972885248987,3.5490021172538193,-0.017029232004832195
42,"('3-Main Nickel reaction', 'lightgreen')",3.5929276644468864,3.728277810732032,-0.13535014628514563
42,"('3-Main Nickel reaction', 'lightgreen')",3.6190956988679153,3.728277810732032,-0.10918211186411675
42,"('3-Main Nickel reaction', 'lightgreen')",3.676321352471393,3.728277810732032,-0.05195645826063888
43,"('2-Early-stage Nickel redox', 'lightblue')",3.5310871197748424,3.393616824988486,0.1374702947863562
43,"('2-Early-stage Nickel redox', 'lightblue')",3.5310871197748424,3.548515583710586,-0.01742846393574382
43,"('3-Main Nickel reaction', 'lightgreen')",3.6175860579174537,3.735553292919939,-0.11796723500248518
43,"('3-Main Nickel reaction', 'lightgreen')",3.6775636877140654,3.735553292919939,-0.057989605205873485
43,"('3-Main Nickel reaction', 'lightgreen')",3.6792171307895867,3.735553292919939,-0.056336162130352196
44,"('2-Early-stage Nickel redox', 'lightblue')",3.531150195373291,3.3938358312896537,0.1373143640836374
44,"('2-Early-stage Nickel redox', 'lightblue')",3.531150195373291,3.548500894379865,-0.017350699006573933
44,"('3-Main Nickel reaction', 'lightgreen')",3.5909702544128543,3.737655514854191,-0.14668526044133667
44,"('3-Main Nickel reaction', 'lightgreen')",3.618395454513274,3.737655514854191,-0.11926006034091685
44,"('3-Main Nickel reaction', 'lightgreen')",3.6775262815097283,3.737655514854191,-0.06012923334446274
45,"('2-Early-stage Nickel redox', 'lightblue')",3.5303480055356644,3.3944985309494853,0.13584947458617913
45,"('2-Early-stage Nickel redox', 'lightblue')",3.5303480055356644,3.5496216575517843,-0.019273652016119858
45,"('3-Main Nickel reaction', 'lightgreen')",3.6168523710820963,3.7298988362019574,-0.11304646511986105
45,"('3-Main Nickel reaction', 'lightgreen')",3.6764246318113334,3.7298988362019574,-0.053474204390624
45,"('3-Main Nickel reaction', 'lightgreen')",3.6777503216106244,3.7298988362019574,-0.05214851459133296
46,"('2-Early-stage Nickel redox', 'lightblue')",3.5298425937433806,3.3870103313741713,0.14283226236920932
46,"('2-Early-stage Nickel redox', 'lightblue')",3.5298425937433806,3.5419571909488545,-0.01211459720547392
46,"('3-Main Nickel reaction', 'lightgreen')",3.589814764806369,3.725184697170348,-0.1353699323639792
46,"('3-Main Nickel reaction', 'lightgreen')",3.6157763184094835,3.725184697170348,-0.10940837876086462
46,"('3-Main Nickel reaction', 'lightgreen')",3.6747277481146328,3.725184697170348,-0.050456949055715405
46,"('4-Cobalt redox', 'lightyellow')",3.8201353636484234,3.904500687888106,-0.08436532423968268
46,"('4-Cobalt redox', 'lightyellow')",3.8201353636484234,3.975795232286816,-0.15565986863839276
47,"('2-Early-stage Nickel redox', 'lightblue')",3.536895023906722,3.3884038997622206,0.14849112414450127
47,"('2-Early-stage Nickel redox', 'lightblue')",3.536895023906722,3.5424717910326273,-0.005576767125905491
47,"('2-Early-stage Nickel redox', 'lightblue')",3.536895023906722,3.5436870972734504,-0.0067920733667286015
47,"('3-Main Nickel reaction', 'lightgreen')",3.622682610377588,3.7322954147438385,-0.10961280436625032
47,"('3-Main Nickel reaction', 'lightgreen')",3.6821430494397234,3.7322954147438385,-0.050152365304115154
48,"('2-Early-stage Nickel redox', 'lightblue')",3.534677537971738,3.390513104788877,0.1441644331828611
48,"('2-Early-stage Nickel redox', 'lightblue')",3.534677537971738,3.5465068461423845,-0.011829308170646424
48,"('3-Main Nickel reaction', 'lightgreen')",3.6229172046786022,3.7194591274845075,-0.09654192280590523
48,"('3-Main Nickel reaction', 'lightgreen')",3.6800526551165516,3.7194591274845075,-0.039406472367955914
49,"('2-Early-stage Nickel redox', 'lightblue')",3.5333739432219033,3.391446443983178,0.14192749923872539
49,"('3-Main Nickel reaction', 'lightgreen')",3.6197794808108745,3.5500831445313383,0.0696963362795362
49,"('3-Main Nickel reaction', 'lightgreen')",3.6197794808108745,3.7331362119396445,-0.11335673112876998
49,"('3-Main Nickel reaction', 'lightgreen')",3.6806394816459074,3.5500831445313383,0.13055633711456904
49,"('3-Main Nickel reaction', 'lightgreen')",3.6806394816459074,3.7331362119396445,-0.05249673029373714
50,"('2-Early-stage Nickel redox', 'lightblue')",3.5317079165699607,3.393400183159316,0.13830773341064484
50,"('2-Early-stage Nickel redox', 'lightblue')",3.5317079165699607,3.54778077181173,-0.01607285524176927
50,"('3-Main Nickel reaction', 'lightgreen')",3.598401967369661,3.730309935691584,-0.13190796832192309
50,"('3-Main Nickel reaction', 'lightgreen')",3.6182351100196417,3.730309935691584,-0.11207482567194216
50,"('3-Main Nickel reaction', 'lightgreen')",3.6769989830796868,3.730309935691584,-0.05331095261189711
