Cycle_1_VChg,Cycle_1_dQdVChg_Smooth,Cycle_1_VDChg,Cycle_1_dQdVDChg_Smooth,Cycle_2_VChg,Cycle_2_dQdVChg_Smooth,Cycle_2_VDChg,Cycle_2_dQdVDChg_Smooth,Cycle_3_VChg,Cycle_3_dQdVChg_Smooth,Cycle_3_VDChg,Cycle_3_dQdVDChg_Smooth,Cycle_4_VChg,Cycle_4_dQdVChg_Smooth,Cycle_4_VDChg,Cycle_4_dQdVDChg_Smooth,Cycle_5_VChg,Cycle_5_dQdVChg_Smooth,Cycle_5_VDChg,Cycle_5_dQdVDChg_Smooth
3.6631702341137125,5461.301715439182,2.6581598662207355,-40.24301442903875,3.24462508361204,149.7344296380318,2.65885016722408,-39.859631983855465,3.227558193979933,141.34261838440196,2.658879264214047,-39.87970659204382,3.215548160535117,134.20526460607115,2.6582762541806018,-39.13049202225265,3.2067889632107023,126.73616883116797,2.65893745819398,-39.49018477419415
3.6651588628762544,5559.364278506508,2.6636377926421404,-41.095304963674664,3.2481638795986623,152.07258293167007,2.6643277591973247,-40.65722310416959,3.231160200668896,140.78065172215616,2.6643578595317727,-40.21903424699722,3.2191946488294314,137.6547739154379,2.663758193979933,-40.04766843591721,3.2104678929765886,131.01272727272666,2.664418060200669,-39.693884433410446
3.6671474916387963,6202.864670927158,2.669115719063545,-41.78943957318459,3.251702675585284,154.7868821472444,2.6698053511705684,-40.84586030039202,3.2347622073578597,144.9149754609344,2.669836454849498,-41.065391580919126,3.2228411371237455,137.27781344583943,2.669240133779264,-40.80232037906339,3.214146822742475,133.62969696969714,2.6698986622073577,-41.10953804846072
3.6691361204013377,6597.084874986002,2.6745936454849497,-41.62430081671589,3.2552414715719062,158.17786598620333,2.6752829431438125,-41.06427453041454,3.2383642140468227,145.58588672237704,2.675315050167224,-41.432334834442486,3.22648762541806,140.06787122810152,2.6747220735785953,-40.76544919363488,3.217825752508361,137.307272727272,2.6753792642140466,-40.931893035579016
3.6711247491638797,6945.174346900147,2.6800715719063546,-42.08303315220631,3.2587802675585285,160.13285268742942,2.6807605351170567,-41.376389058482886,3.2419662207357858,149.8180129990731,2.68079364548495,-41.79133423807154,3.2301341137123747,140.90984132807637,2.680204013377926,-41.1491672259246,3.2215046822742472,137.40666666666624,2.680859866220736,-41.56053579056642
3.6731133779264216,7102.778338378657,2.685549498327759,-42.63518326312993,3.26231906354515,159.54257631603718,2.686238127090301,-42.52381243130894,3.2455682274247493,150.38440111420488,2.6862722408026753,-41.96874427689151,3.233780602006689,144.97477758415212,2.6856859531772574,-42.290403270101535,3.2251836120401336,144.25551948051822,2.686340468227425,-42.42646610119202
3.6751020066889635,7490.494450050393,2.691027424749164,-42.951077129704544,3.2658578595317724,168.2878114859987,2.691715719063545,-42.81392487108191,3.2491702341137123,157.06654286598632,2.6917508361204012,-42.69653867285018,3.2374270903010034,147.0442385887668,2.6911678929765883,-42.86285938655003,3.22886254180602,144.1654545454537,2.6918210702341137,-42.440499764187976
3.677090635451505,7634.267294539684,2.6965053511705683,-43.34659296377592,3.2693966555183946,168.27710046309852,2.697193311036789,-43.18002808647094,3.252772240802676,156.2270858204002,2.697229431438127,-42.86833244894405,3.2410735785953175,149.7789599192886,2.6966498327759196,-43.086907449214564,3.2325414715719063,147.25393939393783,2.6973016722408025,-42.88399340941231
3.679079264214047,7708.660443996222,2.701983277591973,-43.90332132606817,3.272935451505017,171.17663736886897,2.7026709030100333,-43.586283663836284,3.256374247491639,163.35376044568363,2.702708026755853,-43.57407503064042,3.244720066889632,153.20187104466757,2.7021317725752505,-43.65298968006746,3.2362204013377927,149.98545454545538,2.7027822742474914,-43.79769845703634
3.6810678929765888,7775.526404305299,2.7074612040133776,-44.158373527084024,3.2764742474916386,171.22956242321263,2.7081484949832775,-44.52314079864199,3.259976254180602,165.0194986072404,2.7081866220735784,-44.365219868539334,3.2483665551839462,158.5257880094166,2.707613712374582,-44.54593984502477,3.239899331103679,150.9515151515148,2.7082628762541807,-44.16122536156421
3.6830565217391307,7686.121762529354,2.7129391304347825,-44.52347518163304,3.280013043478261,177.9586050467811,2.7136260869565216,-43.96660153864755,3.2635782608695654,165.57474466109838,2.7136652173913043,-44.5241438251719,3.252013043478261,161.33296646182833,2.713095652173913,-44.75797693855602,3.243578260869565,153.3740259740258,2.7137434782608696,-44.56367852565589
3.685045150501672,7962.293979145519,2.718417056856187,-45.04913655853913,3.283551839464883,177.9699461298546,2.719103678929766,-44.71342889615709,3.2671802675585284,169.8848653667603,2.71914381270903,-44.85287833466042,3.255659531772575,162.27704913020904,2.718577591973244,-44.87655045217962,3.2472571906354513,155.82181818181766,2.7192240802675585,-45.60528749337992
3.687033779264214,7581.180625630632,2.723894983277592,-45.49077070232104,3.287090635451505,182.3520146173949,2.72458127090301,-45.58450829911962,3.2707822742474915,172.88207985144183,2.7246224080267556,-45.87303301666773,3.2593060200668895,166.30468678345184,2.7240595317725753,-45.87320433821702,3.2509361204013376,159.27636363636387,2.7247046822742473,-46.52670268646817
3.689022408026756,7322.356486153027,2.7293729096989967,-45.98184667360162,3.290629431438127,185.1762593327648,2.730058862876254,-46.304799120772415,3.274384280936455,175.0139275765992,2.7301010033444815,-46.3237897564216,3.262952508361204,165.22425020636268,2.729541471571906,-46.71649075712901,3.254615050167224,159.7709090909109,2.730185284280936,-46.271790647059476
3.691011036789298,7486.661060656889,2.734850836120401,-46.76674400147715,3.2941682274247492,188.0786315093073,2.7355364548494983,-46.34876053242126,3.277986287625418,175.59052924791104,2.7355795986622073,-46.508353173406064,3.2665989966555182,168.93087529426165,2.7350234113712375,-46.880452687448496,3.2582939799331103,164.85999999999916,2.7356658862876255,-47.263074388232994
3.69299966555184,7378.086108307992,2.740328762541806,-47.51976029343713,3.297707023411371,191.52254040261096,2.7410140468227424,-47.38820368788421,3.281588294314381,181.12163416898483,2.741058193979933,-47.45948636553967,3.270245484949833,169.1210370234479,2.7405053511705684,-47.49510754024615,3.2619729096989967,165.75090909091006,2.7411464882943144,-47.99292121803646
3.6949882943143812,7033.351272564137,2.7458066889632105,-47.9216938199587,3.301245819397993,191.46268468638732,2.7464916387959866,-47.78401138488837,3.2851903010033445,177.98204890126772,2.7465367892976587,-48.201025578412384,3.273891973244147,175.31871961845277,2.7459872909698997,-47.99792569091905,3.265651839464883,169.5709090909113,2.7466270903010033,-48.6850270617789
3.696976923076923,6979.525731584488,2.7512846153846153,-48.02969249242143,3.3047846153846154,197.75068519043504,2.7519692307692307,-47.660698685855024,3.2887923076923076,184.9433611884841,2.7520153846153845,-48.41406319706046,3.2775384615384615,175.31871961845354,2.7514692307692306,-48.40109253201977,3.269330769230769,169.3848484848481,2.752107692307692,-48.45529523870772
3.698965551839465,7081.407108420146,2.7567625418060198,-49.27183181716411,3.308323411371237,198.4339854456107,2.757446822742475,-48.254854072532595,3.292394314381271,184.4531104921099,2.7574939799331104,-48.53977168670612,3.2811849498327756,181.35192148949722,2.756951170568562,-49.08791409919311,3.2730096989966553,175.45212121212086,2.757588294314381,-49.670267081623706
3.700954180602007,6918.421347684696,2.7622404682274246,-49.712237057761826,3.3118622073578594,205.08647575843554,2.762924414715719,-49.30455489070475,3.295996321070234,191.6499535747446,2.762972575250836,-49.63494292168073,3.28483143812709,181.35192148949818,2.7624331103678927,-50.028796290652245,3.2766886287625416,175.5363636363639,2.7630688963210703,-50.18246170744678
3.7029428093645484,6774.934409687105,2.7677183946488295,-49.71287499157567,3.3154010033444816,207.07332550258386,2.768402006688963,-49.17059470019272,3.299598327759197,192.99217402838605,2.7684511705685617,-49.748254309636536,3.288477926421405,184.6427588737053,2.767915050167224,-50.251216662065886,3.280367558528428,182.05212121212207,2.768549498327759,-50.23799353145843
3.7049314381270904,6432.925215831576,2.773196321070234,-49.85426930355193,3.3189397993311034,210.73811549002843,2.7738795986622073,-50.36136656113345,3.3032003344481606,197.587124729187,2.7739297658862876,-50.030970840206365,3.292124414715719,184.64275887370394,2.773396989966555,-51.19187358917208,3.2840464882943143,182.21064935065013,2.774030100334448,-50.793828128298834
3.7069200668896323,6509.235340284666,2.778674247491639,-51.10252966196971,3.3224785953177256,214.3193775005497,2.7793571906354515,-51.27793381364353,3.3068023411371237,201.1104921077076,2.7794083612040135,-51.255402209250605,3.2957709030100335,192.2645143538499,2.7788789297658862,-51.75584162039785,3.2877254180602007,188.16242424242296,2.779510702341137,-52.069730070592215
3.708908695652174,6347.755353739092,2.7841521739130433,-51.126686610899895,3.326017391304348,217.52008316794252,2.7848347826086957,-51.36028005046579,3.310404347826087,204.4419684308241,2.784886956521739,-51.825285391597646,3.2994173913043476,196.66618623969862,2.784360869565217,-51.88904480101818,3.291404347826087,190.4909090909086,2.784991304347826,-52.2796525701172
3.7108973244147156,6186.796165489305,2.789630100334448,-51.5294443635557,3.3295561872909696,220.91106700689915,2.79031237458194,-51.44217853217552,3.31400635451505,207.77344475394733,2.7903655518394648,-51.78926805444273,3.303063879598662,197.80610841052862,2.7898428093645484,-52.19254468915223,3.295083277591973,194.34606060606123,2.790471906354515,-52.82398649335598
3.7128859531772576,5887.191389169364,2.7951080267558526,-52.792803793484325,3.333094983277592,222.31520110170544,2.795789966555184,-52.79228232995921,3.3176083612040133,210.12760313039198,2.7958441471571907,-53.04047371956398,3.3067103678929763,204.38778317894213,2.7953247491638793,-53.45053336022975,3.2987622073578593,194.02787878787805,2.795952508361204,-54.35796668089634
3.7148745819397995,6119.314945621594,2.8005859531772574,-53.06551071493689,3.336633779264214,228.72885360551993,2.801267558528428,-52.49508147787142,3.3212103678929767,218.2776230269263,2.801322742474916,-53.94432887382301,3.310356856187291,207.50252224158413,2.8008066889632106,-53.74107742054082,3.3024411371237457,200.69389610389283,2.801433110367893,-55.006610931428916
3.7168632107023414,5716.931270321685,2.8060638795986623,-52.98003541118686,3.340172575250836,224.3332388243083,2.8067451505016723,-53.39439084952467,3.32481237458194,213.8811513463312,2.806801337792642,-53.2911096188745,3.314003344481605,209.3809043382544,2.8062886287625415,-54.10245459906632,3.306120066889632,200.54363636363584,2.8069137123745818,-54.955350786187395
3.718851839464883,5755.736709752771,2.8115418060200668,-53.80218572562258,3.343711371237458,233.9098383895662,2.8122227424749164,-54.21866731794883,3.328414381270903,220.5063447848985,2.812279933110368,-54.708368095849735,3.3176498327759196,209.3670156313487,2.811770568561873,-55.3568014967515,3.3097989966555184,201.43878787878606,2.812394314381271,-56.122739569993044
3.7208404682274248,5205.79044735951,2.8170197324414716,-54.91238781367021,3.34725016722408,233.90983838956623,2.8177003344481606,-55.03431432410014,3.3320163879598663,219.98885793871693,2.8177585284280937,-55.69232647581077,3.321296321070234,217.45299458864667,2.8172525083612037,-56.16984930755095,3.3134779264214047,207.28484848484578,2.81787491638796,-56.4146783019078
3.7228290969899667,5242.964457898799,2.822497658862876,-54.98341372081167,3.3507889632107024,240.69180606747847,2.8231779264214047,-55.15862742702923,3.3356183946488294,226.86350974930346,2.823237123745819,-55.692326475778486,3.3249428093645483,213.5614051178586,2.822734448160535,-56.148636916139395,3.3171568561872906,210.32909090909038,2.823355518394649,-56.66089911797397
3.7248177257525086,5043.534028478467,2.827975585284281,-56.43812198547422,3.354327759197324,243.61213495888876,2.828655518394649,-56.26789324431829,3.3392204013377924,226.6973073351882,2.828715719063545,-56.80389569529184,3.328589297658863,223.21196001100714,2.8282163879598663,-57.56878774937465,3.320835785953177,213.80272727272867,2.8288361204013377,-57.00962144791025
3.7268063545150505,4925.99170310568,2.8334535117056854,-57.402114339661665,3.3578665551839464,251.39873357905864,2.834133110367893,-56.80832010420623,3.342822408026756,234.4252553389052,2.834194314381271,-57.905296786923174,3.332235785953177,220.29349720260606,2.833698327759197,-57.948549000459906,3.3245147157190633,216.85272727272724,2.8343167224080266,-58.30719472753184
3.728794983277592,4459.349622795604,2.8389314381270903,-57.40256832937152,3.3614053511705686,254.82090539646543,2.839610702341137,-57.48504090854617,3.346424414715719,239.2912411018259,2.8396729096989963,-57.85276980783449,3.3358822742474916,229.61753645785348,2.8391802675585285,-58.05023081774135,3.3281936454849497,222.8327272727273,2.839797324414716,-58.599499603349706
3.730783612040134,4616.925664312327,2.844409364548495,-58.032236400262605,3.3649441471571904,257.75824591248727,2.8450882943143814,-57.51715716204458,3.3500264214046824,239.97771587744,2.845151505016722,-58.3937488553662,3.3395287625418058,230.26414748234413,2.8446622073578594,-58.57653590385134,3.331872575250836,222.83272727272652,2.8452779264214048,-59.92701531701809
3.732772240802676,4460.772508128701,2.8498872909698996,-58.99953192096717,3.3684829431438126,260.47254512806114,2.8505658862876255,-58.99906378476791,3.3536284280936455,246.08542246982392,2.850630100334448,-59.79700059010993,3.3431752508361203,239.0919930294425,2.8501441471571907,-60.464482541223575,3.3355515050167224,229.3563636363637,2.8507585284280936,-60.800801552612356
3.7347608695652177,4180.074479842376,2.855365217391304,-59.05415471029512,3.372021739130435,260.4725451280588,2.8560434782608697,-59.102997245634455,3.3572304347826085,249.90467347570592,2.856108695652174,-60.370347760612766,3.3468217391304345,233.12115931395184,2.8556260869565215,-60.80633681084331,3.3392304347826087,229.35636363636544,2.8562391304347825,-61.81559908598788
3.736749498327759,4027.3730238816165,2.860843143812709,-59.34762618173624,3.3755605351170566,272.4714110197484,2.861521070234114,-59.8791061179464,3.360832441471572,256.0798514391822,2.8615872909699,-60.50375434954729,3.350468227424749,245.52325048151792,2.861108026755853,-61.240436825098904,3.342909364548495,235.75454545454855,2.8617197324414714,-62.05989842896999
3.738738127090301,4100.983854692421,2.8663210702341138,-61.19014184829466,3.3790993311036788,273.47131651072687,2.866998662207358,-61.49698939478786,3.364434448160535,254.0278551532027,2.8670658862876253,-62.065939432636576,3.3541147157190636,248.81408786572524,2.8665899665551837,-62.757122811289776,3.346588294314381,236.83090909090936,2.8672003344481607,-63.47836699822551
3.740726755852843,3816.5926673393674,2.871798996655518,-61.58149663188345,3.382638127090301,280.7069275115733,2.872476254180602,-62.69743965482453,3.3680364548494985,262.427112349118,2.872544481605351,-63.28987147398764,3.3577612040133777,248.81408786572524,2.872071906354515,-64.11477843532091,3.3502672240802673,245.12181818181983,2.8726809364548496,-64.08714224690273
3.742715384615385,3677.551855589179,2.877276923076923,-61.92034515741031,3.386176923076923,280.8310493652133,2.8779538461538463,-62.7368692419327,3.3716384615384616,262.7428040854221,2.878023076923077,-63.38115296176324,3.3614076923076923,256.3633862239749,2.877553846153846,-63.38315742379392,3.3539461538461537,248.3836363636351,2.8781615384615384,-64.8016381549109
3.7447040133779264,3496.6426409110736,2.8827548494983275,-63.134388781137744,3.389715719063545,294.0090728664619,2.8834314381270905,-63.676153021611555,3.3752404682274246,274.7675642216049,2.8835016722408024,-63.42673422461236,3.3650541806020065,261.2161790332932,2.883035785953177,-64.65045702067012,3.35762508361204,254.7951515151523,2.8836421404682273,-65.73611873910488
3.7466926421404683,3330.9810516875336,2.8882327759197324,-64.93290188657288,3.393254515050167,284.3222127713224,2.8889090301003346,-64.87580901209978,3.378842474916388,275.5134633240495,2.8889802675585283,-66.20017965064562,3.368700668896321,264.71980188938784,2.888517725752508,-66.46086266852717,3.3613040133779264,258.7272727272715,2.889122742474916,-66.89435392554833
3.74868127090301,3169.7275479313466,2.893710702341137,-64.84115839386791,3.3967933110367894,296.6430394102623,2.8943866220735788,-64.27966221102983,3.382444481605351,282.17641597028796,2.894458862876254,-66.33037336877513,3.372347157190635,264.71980188938903,2.8939996655518394,-67.03150102698862,3.3649829431438127,259.9363636363634,2.8946033444816055,-67.90870812228775
3.750669899665552,2916.784392869131,2.8991886287625417,-65.9836782872268,3.400332107023411,296.6430394102671,2.899864214046823,-65.62665364105669,3.386046488294314,286.3788300835684,2.89993745819398,-66.5114837546287,3.3759936454849497,274.0438411446395,2.8994816053511703,-67.25804811582834,3.3686618729096987,264.149090909092,2.9000839464882944,-68.52114480991203
3.7526585284280936,2848.2772732368935,2.9046665551839466,-67.08036713677645,3.4038709030100334,306.80338972371953,2.905341806020067,-66.94522462381033,3.3896484949832777,292.01949860724284,2.9054160535117055,-68.49195205829062,3.3796401337792643,277.4640007337424,2.9049635451505016,-69.46942427755008,3.372340802675585,264.14909090909083,2.9055645484949832,-69.95097740078504
3.7546471571906355,2723.3467877564626,2.910144481605351,-67.52703307438624,3.4074096989966556,303.7983177393404,2.9108193979933112,-68.20680650402991,3.3932505016722407,288.99288146084814,2.9108946488294314,-69.78869247473006,3.3832866220735784,281.8519149382218,2.9104454849498325,-69.35438303383431,3.3760197324414714,270.24121212120957,2.911045150501672,-70.50393604685928
3.7566357859531774,2580.963112456526,2.915622408026756,-67.76197163034429,3.4109484949832773,317.37705950918325,2.9162969899665554,-68.47087556478658,3.396852508361204,294.46858557721816,2.9163732441471573,-69.27494396818093,3.386933110367893,287.2071906814658,2.9159274247491638,-70.3150102698711,3.3796986622073577,280.0254545454536,2.9165257525083614,-71.51587640608156
3.7586244147157193,2353.6932391523324,2.9211003344481603,-69.75069703076082,3.4144872909698996,320.6521122767249,2.9217745819397996,-70.79008425935852,3.4004545150501673,297.72330547818194,2.9218518394648827,-70.71460838776717,3.390579598662207,296.97514445565554,2.921409364548495,-71.77434771114733,3.383377591973244,283.1763636363618,2.9220063545150503,-72.56700772292652
